Silhouette Score: -1.0000, Number of Clusters: 602, Skew Threshold: 0.7, Correlation Threshold: 0.5, t-SNE Parameters: {'n_components': 2, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 99, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 12, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -0.2187, Number of Clusters: 7, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 68, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 13, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 12, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 578, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 213, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 211, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 15, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 39, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 22, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 12, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 12, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -0.3005, Number of Clusters: 10, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 548, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 232, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 205, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 16, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -0.2350, Number of Clusters: 10, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 113, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 38, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -0.3033, Number of Clusters: 10, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -0.1548, Number of Clusters: 5, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -0.2136, Number of Clusters: 7, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -0.1548, Number of Clusters: 5, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 572, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 227, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 34, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 206, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 33, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 115, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 77, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 12, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -0.3289, Number of Clusters: 9, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 577, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 244, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -0.2932, Number of Clusters: 5, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 209, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 21, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 111, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -0.1093, Number of Clusters: 7, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 33, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -0.0629, Number of Clusters: 6, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -0.3488, Number of Clusters: 10, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 575, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 242, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 33, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 210, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -0.2043, Number of Clusters: 8, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 112, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 13, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -0.2043, Number of Clusters: 8, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 72, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -0.1583, Number of Clusters: 7, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 504, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -0.2296, Number of Clusters: 6, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 208, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 112, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -0.3812, Number of Clusters: 6, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 73, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 494, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -0.3039, Number of Clusters: 5, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
