Silhouette Score: -1.0000, Number of Clusters: 566, Skew Threshold: 0.7, Correlation Threshold: 0.5, t-SNE Parameters: {'n_components': 2, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 79, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 40, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 40, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 40, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 12, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 40, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 563, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 236, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 206, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 21, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 115, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 26, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 16, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 64, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 30, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 22, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 13, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 556, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 231, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 208, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 50, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 77, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 32, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 14, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 533, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 226, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 203, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -0.3233, Number of Clusters: 6, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 118, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 13, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -0.3444, Number of Clusters: 5, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -0.4560, Number of Clusters: 10, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 50, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 558, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 231, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 218, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -0.1249, Number of Clusters: 5, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 133, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 11, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 563, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 209, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 221, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 103, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 500}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 574, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 237, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 226, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 20, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 4, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 2, 'perplexity': 60, 'learning_rate': 1000}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 494, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -0.3795, Number of Clusters: 5, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 200, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.7, Correlation Threshold: 0.6, t-SNE Parameters: {'n_components': 3, 'perplexity': 30, 'learning_rate': 200}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
