Silhouette Score: -1.0000, Number of Clusters: 534, Skew Threshold: 0.7, Correlation Threshold: 0.5, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 511, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 219, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 214, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 122, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 69, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 119, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 81, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 50, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 58, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 41, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 5, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 510, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 205, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 101, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 66, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 216, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 124, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 81, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 55, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 133, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 84, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 56, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 37, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 93, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 58, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 41, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 35, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 508, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 232, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 105, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 59, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 225, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 116, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 61, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 41, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 124, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 74, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 49, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 17, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 104, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 51, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 21, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -0.1986, Number of Clusters: 10, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 517, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 221, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 68, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 223, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 3, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 150, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 76, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 52, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 108, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 54, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 33, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.2}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 547, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 237, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 105, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 43, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 220, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 130, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 62, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 136, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 84, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 11, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 98, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 63, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 10, 'min_dist': 0.3}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 511, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 204, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 109, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 66, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 206, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 125, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 83, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 51, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 133, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 88, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 57, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 40, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 100, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 65, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 44, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 26, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.0}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 521, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 223, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 5, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 208, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 128, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 10, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 124, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 15, 'min_samples': 15}
Silhouette Score: -1.0000, Number of Clusters: 92, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 1}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 5}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 10}
Silhouette Score: -1.0000, Number of Clusters: 2, Skew Threshold: 0.8, Correlation Threshold: 0.7, UMAP Parameters: {'n_neighbors': 15, 'min_dist': 0.1}, HDBSCAN Parameters: {'min_cluster_size': 20, 'min_samples': 15}
